id,question,reference_answer,student_answer,label,human_score,subject
93,মুঘল সাম্রাজ্যের উত্থান ও পতনের কারণসমূহ বিশ্লেষণ কর।,"মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।",এই ঘটনাটি কখনো ঘটেনি বলে অনেকে মনে করেন। এটি একটি ঐতিহাসিক বিভ্রান্তি।,incorrect,7,ইতিহাস
94,মুঘল সাম্রাজ্যের উত্থান ও পতনের কারণসমূহ বিশ্লেষণ কর।,"মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।","মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।",correct,78,ইতিহাস
95,মুঘল সাম্রাজ্যের উত্থান ও পতনের কারণসমূহ বিশ্লেষণ কর।,"মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।","মুঘল সাম্রাজ্য ১৫৩০ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।",partially_correct,48,ইতিহাস
96,মুঘল সাম্রাজ্যের উত্থান ও পতনের কারণসমূহ বিশ্লেষণ কর।,"মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।","পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।",partially_correct,74,ইতিহাস
97,মুঘল সাম্রাজ্যের উত্থান ও পতনের কারণসমূহ বিশ্লেষণ কর।,"মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।",ফুটবল বিশ্বের সবচেয়ে জনপ্রিয় খেলা। মেসি একজন বিশ্বখ্যাত খেলোয়াড়।,incorrect,7,ইতিহাস
98,মুঘল সাম্রাজ্যের উত্থান ও পতনের কারণসমূহ বিশ্লেষণ কর।,"মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।","এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। এছাড়াও, পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। এছাড়াও, আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়।",correct,86,ইতিহাস
99,মুঘল সাম্রাজ্যের উত্থান ও পতনের কারণসমূহ বিশ্লেষণ কর।,"মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।",মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। তবে এটি সালোকসংশ্লেষণের সাথেও সম্পর্কিত।,partially_correct,31,ইতিহাস
100,মুঘল সাম্রাজ্যের উত্থান ও পতনের কারণসমূহ বিশ্লেষণ কর।,"মুঘল সাম্রাজ্য ১৫২৬ সালে বাবর কর্তৃক প্রতিষ্ঠিত হয়। পানিপথের প্রথম যুদ্ধে ইব্রাহিম লোদিকে পরাজিত করে বাবর দিল্লি অধিকার করেন। আকবর, জাহাঙ্গীর, শাহজাহান ও ঔরংজেবের শাসনকালে সাম্রাজ্য বিস্তৃত ও সমৃদ্ধ হয়। উত্থানের কারণ ছিল শক্তিশালী সামরিক বাহিনী, দক্ষ প্রশাসনিক ব্যবস্থা এবং হিন্দু-মুসলিম সমন্বয়ের নীতি। পতনের কারণগুলির মধ্যে রয়েছে উত্তরাধিকারী দ্বন্দ্ব, দুর্বল শাসকদের আবির্ভাব, মারাঠা শক্তির উত্থান এবং ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানির আগ্রাসন। ১৮৫৭ সালের সিপাহী বিদ্রোহের পর মুঘল সাম্রাজ্যের আনুষ্ঠানিক অবসান ঘটে।",জানি না।,incorrect,1,ইতিহাস
101,সালোকসংশ্লেষণ প্রক্রিয়া কী? এটি উদ্ভিদের জন্য কেন অপরিহার্য তা বিস্তারিত ব্যাখ্যা কর।,"সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।","সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।",correct,92,বিজ্ঞান
102,সালোকসংশ্লেষণ প্রক্রিয়া কী? এটি উদ্ভিদের জন্য কেন অপরিহার্য তা বিস্তারিত ব্যাখ্যা কর।,"সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।","সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না। এই বিষয়টি পরীক্ষায় খুবই গুরুত্বপূর্ণ।",correct,89,বিজ্ঞান
103,সালোকসংশ্লেষণ প্রক্রিয়া কী? এটি উদ্ভিদের জন্য কেন অপরিহার্য তা বিস্তারিত ব্যাখ্যা কর।,"সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।","সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।",correct,86,বিজ্ঞান
104,সালোকসংশ্লেষণ প্রক্রিয়া কী? এটি উদ্ভিদের জন্য কেন অপরিহার্য তা বিস্তারিত ব্যাখ্যা কর।,"সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।",সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়।,partially_correct,61,বিজ্ঞান
105,সালোকসংশ্লেষণ প্রক্রিয়া কী? এটি উদ্ভিদের জন্য কেন অপরিহার্য তা বিস্তারিত ব্যাখ্যা কর।,"সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।",সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂।,partially_correct,53,বিজ্ঞান
106,সালোকসংশ্লেষণ প্রক্রিয়া কী? এটি উদ্ভিদের জন্য কেন অপরিহার্য তা বিস্তারিত ব্যাখ্যা কর।,"সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।","এই প্রশ্নের উত্তর আমি পুরোপুরি জানি না, তবে কিছুটা বিষয় জানি।",incorrect,6,বিজ্ঞান
107,সালোকসংশ্লেষণ প্রক্রিয়া কী? এটি উদ্ভিদের জন্য কেন অপরিহার্য তা বিস্তারিত ব্যাখ্যা কর।,"সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।","সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।",partially_correct,59,বিজ্ঞান
108,সালোকসংশ্লেষণ প্রক্রিয়া কী? এটি উদ্ভিদের জন্য কেন অপরিহার্য তা বিস্তারিত ব্যাখ্যা কর।,"সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে। সমীকরণটি হলো: ৬CO₂ + ৬H₂O + আলো → C₆H₁₂O₆ + ৬O₂। এই প্রক্রিয়া ক্লোরোপ্লাস্টে অবস্থিত ক্লোরোফিলের মাধ্যমে সংঘটিত হয়। সালোকসংশ্লেষণ উদ্ভিদের জন্য অপরিহার্য কারণ এটি উদ্ভিদের খাদ্য তৈরির মূল পদ্ধতি, বায়ুমণ্ডলে অক্সিজেনের মাত্রা বজায় রাখে এবং জীবজগতের খাদ্য শৃঙ্খলের ভিত্তি গঠন করে। সালোকসংশ্লেষণ ছাড়া পৃথিবীর জীবন অস্তিত্ব রক্ষা করতে পারত না।",সালোকসংশ্লেষণ হলো এমন একটি জৈবরাসায়নিক প্রক্রিয়া যার মাধ্যমে সবুজ উদ্ভিদ সূর্যালোক ব্যবহার করে কার্বন ডাইঅক্সাইড ও জলকে গ্লুকোজে রূপান্তরিত করে এবং পার্শ্বপ্রতিক্রিয়া হিসেবে অক্সিজেন নির্গত করে।,partially_correct,32,বিজ্ঞান
